# Data from the supplement of Markov et al (2014). A weighted and directed interareal connectivity matrix for macaque cerebral cortex. Cerebral Cortex (New York, N.Y. : 1991), 24(1), 17–36. https://doi.org/10.1093/cercor/bhs270																																																																															
14	BB272LH	MIP	8m	1.23e-05	1	NFP																																																																													
14	BB272LH	PIP	8m	3.68e-05	3	NFP																																																																													
14	BB272LH	AIP	8m	9.20e-04	75	NFP																																																																													
14	BB272LH	DP	8m	2.08e-04	17	Known																																																																													
14	BB272LH	V6A	8m	5.89e-04	48	NFP																																																																													
14	BB272LH	5	8m	8.58e-05	7	Known																																																																													
14	BB272LH	7m	8m	5.15e-04	42	NFP																																																																													
14	BB272LH	STPr	8m	1.47e-03	120	NFP																																																																													
14	BB272LH	STPi	8m	1.44e-02	1171	Known																																																																													
14	BB272LH	STPc	8m	3.40e-02	2774	Known																																																																													
14	BB272LH	TPt	8m	8.58e-05	7	Known																																																																													
14	BB272LH	PGa	8m	4.16e-03	339	Known																																																																													
14	BB272LH	IPa	8m	9.81e-05	8	Known																																																																													
14	BB272LH	FST	8m	2.78e-03	227	Known																																																																													
14	BB272LH	MST	8m	2.10e-03	171	Known																																																																													
14	BB272LH	MT	8m	6.87e-04	56	Known																																																																													
14	BB272LH	TEOm	8m	2.45e-05	2	NFP																																																																													
14	BB272LH	PERI	8m	2.45e-05	2	NFP																																																																													
14	BB272LH	TEpd	8m	4.91e-05	4	Known																																																																													
14	BB272LH	TEpv	8m	1.23e-05	1	Known																																																																													
14	BB272LH	TEa/ma	8m	3.68e-05	3	NFP																																																																													
14	BB272LH	TEa/mp	8m	1.35e-04	11	NFP																																																																													
14	BB272LH	ENTO	8m	6.13e-05	5	NFP																																																																													
14	BB272LH	TH/TF	8m	1.23e-05	1	Known																																																																													
14	BB272LH	POLE	8m	1.47e-04	12	Known																																																																													
14	BB272LH	CORE	8m	7.11e-04	58	Known																																																																													
14	BB272LH	MB	8m	1.74e-03	142	Known																																																																													
14	BB272LH	LB	8m	1.17e-03	95	Known																																																																													
14	BB272LH	PBr	8m	1.19e-03	97	Known																																																																													
14	BB272LH	PBc	8m	5.19e-03	423	Known																																																																													
14	BB272LH	Parainsula	8m	1.47e-04	12	NFP																																																																													
14	BB272LH	INSULA	8m	3.00e-03	245	Known																																																																													
14	BB272LH	Gu	8m	9.81e-05	8	NFP																																																																													
14	BB272LH	SII	8m	8.95e-04	73	NFP																																																																													
14	BB272LH	2	8m	4.91e-05	4	NFP																																																																													
14	BB272LH	3	8m	2.45e-05	2	Known																																																																													
14	BB272LH	23	8m	2.58e-04	21	Known																																																																													
14	BB272LH	24a	8m	7.11e-04	58	Known																																																																													
14	BB272LH	24b	8m	1.02e-03	83	Known																																																																													
14	BB272LH	24c	8m	2.39e-03	195	Known																																																																													
14	BB272LH	24d	8m	3.68e-04	30	NFP																																																																													
14	BB272LH	29/30	8m	1.23e-04	10	Known																																																																													
14	BB272LH	31	8m	3.68e-05	3	Known																																																																													
14	BB272LH	32	8m	2.94e-04	24	NFP																																																																													
14	BB272LH	F1	8m	8.58e-04	70	NFP																																																																													
14	BB272LH	F2	8m	2.16e-02	1760	Known																																																																													
14	BB272LH	F7	8m	1.08e-01	8801	Known																																																																													
14	BB272LH	F3	8m	2.33e-04	19	NFP																																																																													
14	BB272LH	F6	8m	1.28e-03	104	Known																																																																													
14	BB272LH	F4	8m	3.86e-02	3148	Known																																																																													
14	BB272LH	F5	8m	7.03e-03	573	NFP																																																																													
14	BB272LH	ProM	8m	5.76e-04	47	NFP																																																																													
14	BB272LH	10	8m	2.11e-03	172	NFP																																																																													
14	BB272LH	9	8m	2.16e-03	176	Known																																																																													
14	BB272LH	46d	8m	1.12e-01	9125	Known																																																																													
14	BB272LH	46v	8m	3.37e-02	2746	Known																																																																													
14	BB272LH	9/46d	8m	3.78e-02	3083	Known																																																																													
14	BB272LH	9/46v	8m	9.25e-02	7542	Known																																																																													
14	BB272LH	8B	8m	1.71e-02	1393	Known																																																																													
14	BB272LH	8l	8m	1.85e-01	15075	Known																																																																													
14	BB272LH	8r	8m	7.09e-02	5783	Known																																																																													
14	BB272LH	45B	8m	1.24e-01	10071	Known																																																																													
14	BB272LH	45A	8m	2.63e-02	2141	Known																																																																													
14	BB272LH	44	8m	1.58e-02	1286	NFP																																																																													
14	BB272LH	OPRO	8m	2.21e-04	18	NFP																																																																													
14	BB272LH	OPAI	8m	6.13e-05	5	NFP																																																																													
14	BB272LH	11	8m	1.84e-04	15	NFP																																																																													
14	BB272LH	14	8m	9.81e-05	8	NFP																																																																													
14	BB272LH	12	8m	7.14e-03	582	Known																																																																													
14	BB272LH	13	8m	3.13e-03	255	NFP																																																																													
15	BB135LH	V1	7A	1.81e-05	2	NFP																																																																													
15	BB135LH	V2	7A	3.61e-05	4	Known																																																																													
15	BB135LH	V3A	7A	3.61e-05	4	NFP																																																																													
15	BB135LH	V4	7A	3.01e-03	333	Known																																																																													
15	BB135LH	7B	7A	5.51e-04	61	Known																																																																													
15	BB135LH	LIP	7A	1.29e-01	14318	Known																																																																													
15	BB135LH	VIP	7A	8.13e-05	9	Known																																																																													
15	BB135LH	MIP	7A	3.61e-05	4	Known																																																																													
15	BB135LH	PIP	7A	3.16e-04	35	Known																																																																													
15	BB135LH	DP	7A	2.05e-02	2272	Known																																																																													
15	BB135LH	V6	7A	1.26e-04	14	Known																																																																													
15	BB135LH	V6A	7A	7.83e-02	8665	Known																																																																													
15	BB135LH	5	7A	1.02e-02	1133	Known																																																																													
15	BB135LH	7m	7A	2.11e-02	2334	Known																																																																													
15	BB135LH	STPr	7A	2.79e-03	309	Known																																																																													
15	BB135LH	STPi	7A	4.13e-02	4571	Known																																																																													
15	BB135LH	STPc	7A	1.31e-02	1455	Known																																																																													
15	BB135LH	TPt	7A	1.64e-01	18147	Known																																																																													
15	BB135LH	PGa	7A	1.07e-02	1181	Known																																																																													
15	BB135LH	IPa	7A	2.35e-03	260	Known																																																																													
15	BB135LH	FST	7A	8.66e-03	959	Known																																																																													
15	BB135LH	MST	7A	1.26e-01	13952	Known																																																																													
15	BB135LH	MT	7A	5.42e-05	6	Known																																																																													
15	BB135LH	TEO	7A	2.30e-03	255	Known																																																																													
15	BB135LH	TEOm	7A	2.29e-03	254	Known																																																																													
15	BB135LH	PERI	7A	3.88e-03	429	Known																																																																													
15	BB135LH	TEav	7A	9.03e-05	10	NFP																																																																													
15	BB135LH	TEpd	7A	2.72e-03	301	Known																																																																													
15	BB135LH	TEpv	7A	7.74e-02	8563	Known																																																																													
15	BB135LH	TEa/ma	7A	3.88e-04	43	Known																																																																													
15	BB135LH	TEa/mp	7A	4.39e-03	486	Known																																																																													
15	BB135LH	ENTO	7A	4.45e-03	493	Known																																																																													
15	BB135LH	TH/TF	7A	8.31e-04	92	Known																																																																													
15	BB135LH	POLE	7A	3.79e-04	42	Known																																																																													
15	BB135LH	MB	7A	4.52e-05	5	NFP																																																																													
15	BB135LH	LB	7A	1.81e-05	2	Known																																																																													
15	BB135LH	INSULA	7A	1.27e-03	141	Known																																																																													
15	BB135LH	2	7A	1.81e-05	2	Known																																																																													
15	BB135LH	23	7A	9.21e-02	10197	Known																																																																													
15	BB135LH	24a	7A	9.03e-05	10	Known																																																																													
15	BB135LH	24b	7A	5.87e-03	650	Known																																																																													
15	BB135LH	29/30	7A	3.64e-02	4030	Known																																																																													
15	BB135LH	31	7A	7.33e-02	8118	Known																																																																													
15	BB135LH	F1	7A	1.63e-04	18	NFP																																																																													
15	BB135LH	F2	7A	7.49e-03	829	Known																																																																													
15	BB135LH	F7	7A	9.03e-05	10	Known																																																																													
15	BB135LH	F3	7A	4.97e-04	55	Known																																																																													
15	BB135LH	F5	7A	1.31e-03	145	Known																																																																													
15	BB135LH	9	7A	5.42e-05	6	Known																																																																													
15	BB135LH	46d	7A	1.46e-02	1612	Known																																																																													
15	BB135LH	46v	7A	1.45e-04	16	Known																																																																													
15	BB135LH	9/46d	7A	2.27e-03	251	Known																																																																													
15	BB135LH	9/46v	7A	3.80e-03	421	Known																																																																													
15	BB135LH	8B	7A	7.52e-03	833	Known																																																																													
15	BB135LH	8l	7A	3.61e-04	40	Known																																																																													
15	BB135LH	8m	7A	1.94e-02	2144	Known																																																																													
15	BB135LH	45B	7A	1.35e-04	15	Known																																																																													
15	BB135LH	45A	7A	1.35e-03	149	Known																																																																													
15	BB135LH	12	7A	6.32e-05	7	Known																																																																													
15	BB135LH	13	7A	1.81e-05	2	Known																																																																													
16	M89LH	V1	DP	1.19e-05	3	NFP																																																																													
16	M89LH	V2	DP	7.94e-02	19967	Known																																																																													
16	M89LH	V3	DP	5.04e-03	1269	Known																																																																													
16	M89LH	V3A	DP	3.20e-02	8044	Known																																																																													
16	M89LH	V4	DP	3.38e-01	84923	Known																																																																													
16	M89LH	V4t	DP	7.91e-03	1989	NFP																																																																													
16	M89LH	Pro.St.	DP	2.31e-04	58	NFP																																																																													
16	M89LH	7A	DP	1.18e-01	29688	Known																																																																													
16	M89LH	LIP	DP	2.02e-02	5083	Known																																																																													
16	M89LH	VIP	DP	9.14e-04	230	Known																																																																													
16	M89LH	MIP	DP	6.49e-03	1632	Known																																																																													
16	M89LH	PIP	DP	3.71e-02	9335	Known																																																																													
16	M89LH	V6	DP	2.02e-02	5083	Known																																																																													
16	M89LH	V6A	DP	3.88e-02	9766	Known																																																																													
16	M89LH	7m	DP	2.35e-04	59	Known																																																																													
16	M89LH	STPr	DP	7.95e-06	2	NFP																																																																													
16	M89LH	STPi	DP	4.77e-05	12	NFP																																																																													
16	M89LH	STPc	DP	3.62e-04	91	NFP																																																																													
16	M89LH	TPt	DP	9.54e-05	24	NFP																																																																													
16	M89LH	PGa	DP	8.98e-04	226	NFP																																																																													
16	M89LH	IPa	DP	7.79e-04	196	NFP																																																																													
16	M89LH	FST	DP	1.04e-02	2609	NFP																																																																													
16	M89LH	MST	DP	5.18e-02	13042	Known																																																																													
16	M89LH	MT	DP	1.62e-01	40862	Known																																																																													
16	M89LH	TEO	DP	3.38e-04	85	Known																																																																													
16	M89LH	TEOm	DP	7.87e-03	1979	NFP																																																																													
16	M89LH	PERI	DP	5.56e-05	14	NFP																																																																													
16	M89LH	TEad	DP	3.18e-05	8	NFP																																																																													
16	M89LH	TEav	DP	4.77e-05	12	NFP																																																																													
16	M89LH	TEpd	DP	1.22e-03	306	Known																																																																													
16	M89LH	TEpv	DP	2.70e-02	6782	Known																																																																													
16	M89LH	TEa/ma	DP	3.70e-04	93	NFP																																																																													
16	M89LH	TEa/mp	DP	2.15e-04	54	NFP																																																																													
16	M89LH	ENTO	DP	4.61e-04	116	NFP																																																																													
16	M89LH	TH/TF	DP	1.80e-02	4528	Known																																																																													
16	M89LH	SUB	DP	7.95e-06	2	NFP																																																																													
16	M89LH	PBc	DP	1.43e-04	36	NFP																																																																													
16	M89LH	INSULA	DP	3.97e-06	1	NFP																																																																													
16	M89LH	23	DP	2.02e-03	508	Known																																																																													
16	M89LH	24b	DP	9.06e-04	228	NFP																																																																													
16	M89LH	24c	DP	2.78e-05	7	NFP																																																																													
16	M89LH	29/30	DP	3.97e-04	100	Known																																																																													
16	M89LH	31	DP	2.15e-03	542	NFP																																																																													
16	M89LH	F2	DP	1.54e-03	387	NFP																																																																													
16	M89LH	F7	DP	5.68e-04	143	NFP																																																																													
16	M89LH	F4	DP	1.59e-05	4	NFP																																																																													
16	M89LH	F5	DP	1.59e-05	4	NFP																																																																													
16	M89LH	9	DP	1.59e-05	4	Known																																																																													
16	M89LH	46d	DP	7.55e-04	190	Known																																																																													
16	M89LH	46v	DP	8.35e-05	21	NFP																																																																													
16	M89LH	9/46d	DP	7.83e-04	197	NFP																																																																													
16	M89LH	8B	DP	1.12e-03	283	Known																																																																													
16	M89LH	8m	DP	1.90e-03	478	Known																																																																													
16	M89LH	8r	DP	4.41e-04	111	Known																																																																													
16	M89LH	45B	DP	6.76e-04	170	Known																																																																													
16	M89LH	45A	DP	1.59e-05	4	NFP																																																																													
16	M89LH	12	DP	3.97e-06	1	NFP																																																																													
17	M98LH	7op	2	2.06e-03	363	Known																																																																													
17	M98LH	7A	2	5.69e-06	1	Known																																																																													
17	M98LH	7B	2	2.03e-03	357	Known																																																																													
17	M98LH	LIP	2	1.57e-03	276	Known																																																																													
17	M98LH	VIP	2	5.69e-06	1	Known																																																																													
17	M98LH	AIP	2	2.44e-03	430	Known																																																																													
17	M98LH	PERI	2	8.07e-04	142	NFP																																																																													
17	M98LH	TEav	2	1.42e-04	25	NFP																																																																													
17	M98LH	TEa/ma	2	6.82e-05	12	NFP																																																																													
17	M98LH	ENTO	2	1.44e-03	253	NFP																																																																													
17	M98LH	POLE	2	4.83e-04	85	NFP																																																																													
17	M98LH	MB	2	9.10e-05	16	NFP																																																																													
17	M98LH	LB	2	1.71e-05	3	NFP																																																																													
17	M98LH	INSULA	2	3.00e-02	5272	Known																																																																													
17	M98LH	Gu	2	7.76e-03	1365	NFP																																																																													
17	M98LH	SII	2	3.80e-01	66797	Known																																																																													
17	M98LH	1	2	9.26e-03	1628	Known																																																																													
17	M98LH	3	2	2.40e-01	42204	Known																																																																													
17	M98LH	24b	2	5.69e-05	10	Known																																																																													
17	M98LH	24c	2	2.39e-04	42	NFP																																																																													
17	M98LH	24d	2	7.96e-05	14	Known																																																																													
17	M98LH	31	2	2.84e-05	5	NFP																																																																													
17	M98LH	F1	2	4.32e-04	76	Known																																																																													
17	M98LH	F3	2	5.74e-04	101	Known																																																																													
17	M98LH	F4	2	1.11e-01	19484	Known																																																																													
17	M98LH	F5	2	1.42e-01	25018	Known																																																																													
17	M98LH	ProM	2	4.24e-02	7453	Known																																																																													
17	M98LH	46d	2	1.14e-05	2	NFP																																																																													
17	M98LH	9/46v	2	1.04e-02	1837	Known																																																																													
17	M98LH	44	2	5.69e-04	100	Known																																																																													
17	M98LH	OPRO	2	7.63e-03	1342	NFP																																																																													
17	M98LH	OPAI	2	2.10e-04	37	NFP																																																																													
17	M98LH	12	2	6.17e-03	1086	NFP																																																																													
17	M98LH	13	2	1.76e-04	31	NFP																																																																													
17	M98LH	PIRI	2	2.27e-05	4	NFP																																																																													
18	M70LH	7op	5	1.02e-01	3235	Known																																																																													
18	M70LH	7A	5	1.51e-01	4797	Known																																																																													
18	M70LH	7B	5	1.14e-02	363	Known																																																																													
18	M70LH	LIP	5	2.95e-03	94	Known																																																																													
18	M70LH	VIP	5	1.68e-02	536	Known																																																																													
18	M70LH	MIP	5	1.63e-03	52	Known																																																																													
18	M70LH	AIP	5	1.00e-03	32	Known																																																																													
18	M70LH	7m	5	1.82e-03	58	Known																																																																													
18	M70LH	STPi	5	2.01e-03	64	NFP																																																																													
18	M70LH	TPt	5	6.21e-03	198	NFP																																																																													
18	M70LH	MST	5	3.14e-04	10	Known																																																																													
18	M70LH	PERI	5	1.26e-04	4	NFP																																																																													
18	M70LH	TEa/ma	5	2.51e-04	8	NFP																																																																													
18	M70LH	ENTO	5	3.77e-04	12	NFP																																																																													
18	M70LH	POLE	5	2.51e-04	8	NFP																																																																													
18	M70LH	MB	5	3.77e-04	12	NFP																																																																													
18	M70LH	INSULA	5	9.23e-03	294	Known																																																																													
18	M70LH	1	5	2.51e-03	80	Known																																																																													
18	M70LH	2	5	3.63e-02	1158	Known																																																																													
18	M70LH	3	5	3.21e-02	1022	Known																																																																													
18	M70LH	23	5	8.86e-02	2822	Known																																																																													
18	M70LH	24a	5	6.28e-05	2	NFP																																																																													
18	M70LH	24b	5	1.26e-02	400	Known																																																																													
18	M70LH	24d	5	6.03e-03	192	Known																																																																													
18	M70LH	29/30	5	2.95e-03	94	Known																																																																													
18	M70LH	31	5	2.01e-03	64	Known																																																																													
18	M70LH	F1	5	3.37e-01	10733	Known																																																																													
18	M70LH	F2	5	1.18e-01	3746	Known																																																																													
18	M70LH	F7	5	3.14e-04	10	Known																																																																													
18	M70LH	F3	5	4.46e-02	1421	Known																																																																													
18	M70LH	F6	5	3.52e-03	112	Known																																																																													
18	M70LH	F5	5	6.84e-03	218	Known																																																																													
18	M70LH	46d	5	1.88e-04	6	Known																																																																													
18	M70LH	12	5	1.26e-04	4	NFP																																																																													
19	M68LH	V2	7B	3.98e-05	3	NFP																																																																													
19	M68LH	7op	7B	1.52e-01	11436	Known																																																																													
19	M68LH	7A	7B	3.97e-01	29968	Known																																																																													
19	M68LH	LIP	7B	5.78e-02	4358	Known																																																																													
19	M68LH	VIP	7B	6.06e-02	4568	Known																																																																													
19	M68LH	MIP	7B	7.14e-02	5386	Known																																																																													
19	M68LH	AIP	7B	2.68e-02	2022	Known																																																																													
19	M68LH	V6A	7B	1.38e-03	104	Known																																																																													
19	M68LH	5	7B	2.18e-02	1644	Known																																																																													
19	M68LH	7m	7B	1.86e-02	1405	Known																																																																													
19	M68LH	STPr	7B	1.59e-04	12	Known																																																																													
19	M68LH	STPi	7B	7.95e-05	6	Known																																																																													
19	M68LH	STPc	7B	9.89e-03	746	Known																																																																													
19	M68LH	TPt	7B	1.28e-02	966	Known																																																																													
19	M68LH	PGa	7B	5.44e-04	41	NFP																																																																													
19	M68LH	MST	7B	1.30e-02	978	Known																																																																													
19	M68LH	MT	7B	1.70e-03	128	Known																																																																													
19	M68LH	PERI	7B	7.95e-05	6	NFP																																																																													
19	M68LH	TEpv	7B	5.30e-05	4	NFP																																																																													
19	M68LH	TEa/ma	7B	3.05e-04	23	Known																																																																													
19	M68LH	TH/TF	7B	1.59e-04	12	NFP																																																																													
19	M68LH	MB	7B	5.04e-04	38	Known																																																																													
19	M68LH	LB	7B	1.44e-03	109	NFP																																																																													
19	M68LH	PBc	7B	5.30e-05	4	NFP																																																																													
19	M68LH	INSULA	7B	1.46e-02	1099	Known																																																																													
19	M68LH	SII	7B	5.32e-02	4011	Known																																																																													
19	M68LH	2	7B	3.08e-03	232	Known																																																																													
19	M68LH	23	7B	5.46e-03	412	Known																																																																													
19	M68LH	24b	7B	1.91e-03	144	Known																																																																													
19	M68LH	24c	7B	3.98e-05	3	Known																																																																													
19	M68LH	24d	7B	1.67e-03	126	Known																																																																													
19	M68LH	F1	7B	9.41e-04	71	Known																																																																													
19	M68LH	F2	7B	2.93e-03	221	Known																																																																													
19	M68LH	F3	7B	1.17e-03	88	Known																																																																													
19	M68LH	F4	7B	1.19e-02	899	Known																																																																													
19	M68LH	F5	7B	3.66e-02	2763	Known																																																																													
19	M68LH	ProM	7B	6.63e-04	50	Known																																																																													
19	M68LH	46v	7B	6.76e-04	51	Known																																																																													
19	M68LH	9/46d	7B	2.52e-04	19	Known																																																																													
19	M68LH	9/46v	7B	1.27e-02	958	Known																																																																													
19	M68LH	8m	7B	1.86e-04	14	Known																																																																													
19	M68LH	45B	7B	3.45e-04	26	Known																																																																													
19	M68LH	44	7B	2.72e-03	205	Known																																																																													
19	M68LH	12	7B	1.01e-03	76	Known																																																																													
20	BB289RH	V2	STPr	5.28e-06	4	NFP																																																																													
20	BB289RH	V4	STPr	2.64e-06	2	NFP																																																																													
20	BB289RH	Pro.St.	STPr	9.64e-05	73	NFP																																																																													
20	BB289RH	7A	STPr	1.88e-04	142	Known																																																																													
20	BB289RH	LIP	STPr	1.20e-04	91	NFP																																																																													
20	BB289RH	DP	STPr	3.70e-05	28	NFP																																																																													
20	BB289RH	STPi	STPr	2.33e-01	176360	Known																																																																													
20	BB289RH	STPc	STPr	2.93e-02	22189	Known																																																																													
20	BB289RH	TPt	STPr	1.32e-05	10	Known																																																																													
20	BB289RH	PGa	STPr	3.33e-02	25236	Known																																																																													
20	BB289RH	IPa	STPr	2.09e-02	15848	Known																																																																													
20	BB289RH	FST	STPr	2.26e-03	1714	Known																																																																													
20	BB289RH	MST	STPr	1.83e-02	13860	Known																																																																													
20	BB289RH	MT	STPr	1.32e-05	10	Known																																																																													
20	BB289RH	TEO	STPr	5.28e-06	4	NFP																																																																													
20	BB289RH	TEOm	STPr	2.06e-04	156	NFP																																																																													
20	BB289RH	PERI	STPr	9.93e-03	7516	Known																																																																													
20	BB289RH	TEad	STPr	6.44e-04	488	Known																																																																													
20	BB289RH	TEav	STPr	1.37e-02	10376	NFP																																																																													
20	BB289RH	TEpd	STPr	9.27e-04	702	NFP																																																																													
20	BB289RH	TEpv	STPr	1.61e-03	1218	Known																																																																													
20	BB289RH	TEa/ma	STPr	4.48e-02	33936	Known																																																																													
20	BB289RH	TEa/mp	STPr	3.94e-03	2982	NFP																																																																													
20	BB289RH	ENTO	STPr	3.86e-03	2920	Known																																																																													
20	BB289RH	TH/TF	STPr	1.50e-02	11343	Known																																																																													
20	BB289RH	SUB	STPr	9.83e-04	744	NFP																																																																													
20	BB289RH	POLE	STPr	2.22e-01	168340	Known																																																																													
20	BB289RH	CORE	STPr	9.61e-04	728	NFP																																																																													
20	BB289RH	MB	STPr	1.63e-02	12348	Known																																																																													
20	BB289RH	LB	STPr	7.07e-03	5354	Known																																																																													
20	BB289RH	PBr	STPr	1.94e-01	147032	Known																																																																													
20	BB289RH	PBc	STPr	8.54e-03	6464	Known																																																																													
20	BB289RH	Parainsula	STPr	5.27e-03	3994	Known																																																																													
20	BB289RH	INSULA	STPr	9.51e-04	720	NFP																																																																													
20	BB289RH	Gu	STPr	5.28e-06	4	NFP																																																																													
20	BB289RH	23	STPr	5.48e-04	415	Known																																																																													
20	BB289RH	24a	STPr	8.45e-04	640	NFP																																																																													
20	BB289RH	24b	STPr	1.29e-03	978	NFP																																																																													
20	BB289RH	24c	STPr	2.64e-04	200	NFP																																																																													
20	BB289RH	29/30	STPr	1.91e-04	145	Known																																																																													
20	BB289RH	32	STPr	1.56e-03	1184	Known																																																																													
20	BB289RH	F1	STPr	1.06e-05	8	NFP																																																																													
20	BB289RH	F2	STPr	1.58e-05	12	NFP																																																																													
20	BB289RH	F7	STPr	5.02e-05	38	NFP																																																																													
20	BB289RH	F4	STPr	5.28e-06	4	NFP																																																																													
20	BB289RH	10	STPr	3.23e-02	24421	Known																																																																													
20	BB289RH	9	STPr	1.66e-03	1255	Known																																																																													
20	BB289RH	46d	STPr	9.75e-03	7382	Known																																																																													
20	BB289RH	46v	STPr	8.70e-03	6590	Known																																																																													
20	BB289RH	9/46d	STPr	9.91e-05	75	Known																																																																													
20	BB289RH	9/46v	STPr	5.22e-04	395	Known																																																																													
20	BB289RH	8B	STPr	5.81e-04	440	NFP																																																																													
20	BB289RH	8l	STPr	4.75e-05	36	NFP																																																																													
20	BB289RH	8m	STPr	3.43e-04	260	NFP																																																																													
20	BB289RH	8r	STPr	5.81e-05	44	NFP																																																																													
20	BB289RH	45B	STPr	7.82e-04	592	Known																																																																													
20	BB289RH	45A	STPr	2.11e-03	1600	Known																																																																													
20	BB289RH	44	STPr	1.11e-04	84	NFP																																																																													
20	BB289RH	OPRO	STPr	6.40e-03	4844	NFP																																																																													
20	BB289RH	OPAI	STPr	2.98e-04	226	NFP																																																																													
20	BB289RH	11	STPr	4.53e-03	3428	Known																																																																													
20	BB289RH	14	STPr	1.26e-02	9577	Known																																																																													
20	BB289RH	25	STPr	6.88e-03	5212	Known																																																																													
20	BB289RH	12	STPr	1.70e-02	12885	Known																																																																													
20	BB289RH	13	STPr	1.61e-03	1220	Known																																																																													
20	BB289RH	PIRI	STPr	7.40e-05	56	NFP																																																																													
21	BB289LH	V4t	STPi	3.22e-05	3	NFP																																																																													
21	BB289LH	Pro.St.	STPi	7.52e-05	7	Known																																																																													
21	BB289LH	LIP	STPi	4.30e-05	4	Known																																																																													
21	BB289LH	STPr	STPi	2.21e-02	2054	Known																																																																													
21	BB289LH	STPc	STPi	2.39e-01	22266	Known																																																																													
21	BB289LH	TPt	STPi	8.60e-05	8	Known																																																																													
21	BB289LH	PGa	STPi	4.30e-03	400	Known																																																																													
21	BB289LH	IPa	STPi	1.16e-03	108	NFP																																																																													
21	BB289LH	MST	STPi	7.11e-02	6616	Known																																																																													
21	BB289LH	MT	STPi	4.30e-05	4	Known																																																																													
21	BB289LH	PERI	STPi	8.60e-05	8	Known																																																																													
21	BB289LH	TEav	STPi	1.72e-04	16	Known																																																																													
21	BB289LH	TEpd	STPi	1.50e-04	14	NFP																																																																													
21	BB289LH	TEa/ma	STPi	8.60e-05	8	NFP																																																																													
21	BB289LH	TEa/mp	STPi	4.08e-04	38	NFP																																																																													
21	BB289LH	TH/TF	STPi	6.45e-04	60	Known																																																																													
21	BB289LH	POLE	STPi	1.30e-01	12098	Known																																																																													
21	BB289LH	CORE	STPi	1.90e-02	1768	Known																																																																													
21	BB289LH	MB	STPi	1.16e-02	1084	Known																																																																													
21	BB289LH	LB	STPi	7.28e-02	6776	Known																																																																													
21	BB289LH	PBr	STPi	3.15e-01	29306	Known																																																																													
21	BB289LH	PBc	STPi	5.44e-02	5062	Known																																																																													
21	BB289LH	Parainsula	STPi	8.81e-04	82	Known																																																																													
21	BB289LH	INSULA	STPi	6.23e-04	58	NFP																																																																													
21	BB289LH	Gu	STPi	4.30e-05	4	NFP																																																																													
21	BB289LH	23	STPi	4.62e-04	43	Known																																																																													
21	BB289LH	24c	STPi	1.40e-04	13	Known																																																																													
21	BB289LH	24d	STPi	4.30e-05	4	NFP																																																																													
21	BB289LH	29/30	STPi	4.30e-05	4	Known																																																																													
21	BB289LH	32	STPi	3.44e-04	32	Known																																																																													
21	BB289LH	F7	STPi	8.60e-05	8	NFP																																																																													
21	BB289LH	F6	STPi	8.60e-05	8	NFP																																																																													
21	BB289LH	10	STPi	2.40e-02	2233	Known																																																																													
21	BB289LH	9	STPi	4.73e-04	44	Known																																																																													
